time,height,wind_speed,wind_direction,temperature,virtual_temperature,tke,sst,surface_heat_flux,invMOL,ustar,time_,time,height,u,v,is_neutral,neutral_duration
2020-12-04 21:55:00+00:00,260,14.69,220.69,284.75998,284.75998,0.453,287.0,-2.105487,-0.0009155553,0.4012,1607118900000000000,2020-12-04 21:55:00+00:00,260,-9.57738,-11.138666,1,0
2020-12-04 21:55:00+00:00,280,14.91,221.15,284.59,284.59,0.448,287.0,-2.105487,-0.0009155553,0.4012,1607118900000000000,2020-12-04 21:55:00+00:00,280,-9.811265,-11.227074,1,0
2020-12-04 21:55:00+00:00,300,15.13,221.7,284.43,284.43,0.44,287.0,-2.105487,-0.0009155553,0.4012,1607118900000000000,2020-12-04 21:55:00+00:00,300,-10.064933,-11.2966385,1,0
2020-12-04 21:55:00+00:00,400,16.28,225.46,283.72,283.72,0.334,287.0,-2.105487,-0.0009155553,0.4012,1607118900000000000,2020-12-04 21:55:00+00:00,400,-11.60375,-11.418904,1,0
2020-12-04 21:55:00+00:00,500,16.83,228.1,283.18,283.18,0.303,287.0,-2.105487,-0.0009155553,0.4012,1607118900000000000,2020-12-04 21:55:00+00:00,500,-12.526764,-11.239622,1,0
2020-12-04 22:00:00+00:00,10,10.78,217.31,287.07,287.07,0.642,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,10,-6.5340505,-8.574064,1,0
2020-12-04 22:00:00+00:00,20,11.4,217.42,286.97998,286.97998,0.638,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,20,-6.9272456,-9.053909,1,0
2020-12-04 22:00:00+00:00,40,12.04,217.56,286.8,286.8,0.604,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,40,-7.339485,-9.544294,1,0
2020-12-04 22:00:00+00:00,60,12.42,217.71,286.61,286.61,0.579,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,60,-7.5968804,-9.825671,1,0
2020-12-04 22:00:00+00:00,80,12.72,217.86,286.41998,286.41998,0.56,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,80,-7.806699,-10.042603,1,0
2020-12-04 22:00:00+00:00,100,13.01,218.05,286.24,286.24,0.543,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,100,-8.018701,-10.245026,1,0
2020-12-04 22:00:00+00:00,120,13.28,218.26,286.05,286.05,0.529,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,120,-8.223386,-10.427575,1,0
2020-12-04 22:00:00+00:00,140,13.51,218.46,285.87,285.87,0.516,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,140,-8.402791,-10.578904,1,0
2020-12-04 22:00:00+00:00,160,13.7,218.68,285.68,285.68,0.508,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,160,-8.56209,-10.694886,1,0
2020-12-04 22:00:00+00:00,180,13.92,218.95,285.5,285.5,0.5,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,180,-8.750694,-10.825514,1,0
2020-12-04 22:00:00+00:00,200,14.15,219.28,285.33,285.33,0.492,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,200,-8.958516,-10.952967,1,0
2020-12-04 22:00:00+00:00,220,14.34,219.57,285.15,285.15,0.487,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,220,-9.134875,-11.053943,1,0
2020-12-04 22:00:00+00:00,240,14.51,219.86,284.97,284.97,0.483,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,240,-9.299662,-11.138062,1,0
2020-12-04 22:00:00+00:00,260,14.73,220.33,284.8,284.8,0.479,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,260,-9.533094,-11.229114,1,0
2020-12-04 22:00:00+00:00,280,14.96,220.83,284.63998,284.63998,0.476,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,280,-9.7811,-11.319527,1,0
2020-12-04 22:00:00+00:00,300,15.19,221.43,284.47998,284.47998,0.47,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,300,-10.05129,-11.388927,1,0
2020-12-04 22:00:00+00:00,400,16.34,225.13,283.75,283.75,0.377,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,400,-11.580311,-11.527879,1,0
2020-12-04 22:00:00+00:00,500,17.01,228.23,283.22,283.22,0.33,287.0,-2.4744713,-0.0009155553,0.3985,1607119200000000000,2020-12-04 22:00:00+00:00,500,-12.6864805,-11.331079,1,0
2020-12-04 22:05:00+00:00,10,10.11,216.23,287.00998,287.00998,0.439,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,10,-5.9752927,-8.155242,1,0
2020-12-04 22:05:00+00:00,20,11.19,216.41,286.96,286.96,0.444,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,20,-6.64193,-9.005601,1,0
2020-12-04 22:05:00+00:00,40,11.93,216.6,286.8,286.8,0.408,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,40,-7.1129646,-9.577612,1,0
2020-12-04 22:05:00+00:00,60,12.34,216.78,286.62,286.62,0.395,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,60,-7.3885016,-9.883605,1,0
2020-12-04 22:05:00+00:00,80,12.66,216.99,286.44,286.44,0.394,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,80,-7.6172132,-10.112056,1,0
2020-12-04 22:05:00+00:00,100,12.94,217.21,286.25998,286.25998,0.396,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,100,-7.825311,-10.305731,1,0
2020-12-04 22:05:00+00:00,120,13.18,217.44,286.07,286.07,0.398,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,120,-8.012522,-10.464794,1,0
2020-12-04 22:05:00+00:00,140,13.41,217.69,285.88998,285.88998,0.401,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,140,-8.198726,-10.611739,1,0
2020-12-04 22:05:00+00:00,160,13.62,217.96,285.71,285.71,0.402,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,160,-8.377815,-10.738557,1,0
2020-12-04 22:05:00+00:00,180,13.83,218.27,285.53,285.53,0.403,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,180,-8.565861,-10.857943,1,0
2020-12-04 22:05:00+00:00,200,14.05,218.62,285.35,285.35,0.403,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,200,-8.76934,-10.977303,1,0
2020-12-04 22:05:00+00:00,220,14.26,219.01,285.18,285.18,0.402,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,220,-8.976041,-11.080537,1,0
2020-12-04 22:05:00+00:00,240,14.47,219.4,285.0,285.0,0.4,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,240,-9.184549,-11.181457,1,0
2020-12-04 22:05:00+00:00,260,14.69,219.91,284.83,284.83,0.396,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,260,-9.424861,-11.268011,1,0
2020-12-04 22:05:00+00:00,280,14.93,220.44,284.66998,284.66998,0.391,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,280,-9.684365,-11.363009,1,0
2020-12-04 22:05:00+00:00,300,15.16,221.04,284.50998,284.50998,0.383,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,300,-9.953837,-11.434453,1,0
2020-12-04 22:05:00+00:00,400,16.31,224.64,283.79,283.79,0.305,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,400,-11.460221,-11.605146,1,0
2020-12-04 22:05:00+00:00,500,17.15,228.4,283.25,283.25,0.258,286.41998,-9.639027,0.0009155553,0.3648,1607119500000000000,2020-12-04 22:05:00+00:00,500,-12.824736,-11.386334,1,0
2020-12-04 22:10:00+00:00,10,9.5,214.9,286.97998,286.97998,0.397,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,10,-5.4353843,-7.791444,0,0
2020-12-04 22:10:00+00:00,20,11.0,215.24,286.94,286.94,0.433,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,20,-6.3470283,-8.984165,0,0
2020-12-04 22:10:00+00:00,40,11.78,215.49,286.79,286.79,0.387,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,40,-6.8390083,-9.591474,0,0
2020-12-04 22:10:00+00:00,60,12.21,215.73,286.62,286.62,0.359,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,60,-7.130228,-9.911809,0,0
2020-12-04 22:10:00+00:00,80,12.55,216.0,286.44,286.44,0.346,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,80,-7.3767033,-10.153165,0,0
2020-12-04 22:10:00+00:00,100,12.84,216.27,286.25998,286.25998,0.338,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,100,-7.59603,-10.3520975,0,0
2020-12-04 22:10:00+00:00,120,13.08,216.56,286.08,286.08,0.335,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,120,-7.791288,-10.506295,0,0
2020-12-04 22:10:00+00:00,140,13.31,216.85,285.9,285.9,0.333,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,140,-7.9823036,-10.650772,0,0
2020-12-04 22:10:00+00:00,160,13.51,217.17,285.72,285.72,0.334,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,160,-8.162497,-10.765396,0,0
2020-12-04 22:10:00+00:00,180,13.72,217.54,285.54,285.54,0.335,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,180,-8.359802,-10.878975,0,0
2020-12-04 22:10:00+00:00,200,13.94,217.94,285.36,285.36,0.337,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,200,-8.570812,-10.993852,0,0
2020-12-04 22:10:00+00:00,220,14.17,218.42,285.19,285.19,0.337,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,220,-8.805539,-11.101864,0,0
2020-12-04 22:10:00+00:00,240,14.4,218.91,285.02,285.02,0.336,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,240,-9.044625,-11.205121,0,0
2020-12-04 22:10:00+00:00,260,14.63,219.48,284.86,284.86,0.334,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,260,-9.301881,-11.292117,0,0
2020-12-04 22:10:00+00:00,280,14.87,220.05,284.69998,284.69998,0.33,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,280,-9.56819,-11.382734,0,0
2020-12-04 22:10:00+00:00,300,15.11,220.69,284.54,284.54,0.323,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,300,-9.851206,-11.45713,0,0
2020-12-04 22:10:00+00:00,400,16.3,224.45,283.85,283.85,0.266,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,400,-11.414671,-11.635947,0,0
2020-12-04 22:10:00+00:00,500,17.3,228.8,283.29,283.29,0.218,286.41998,-8.45175,0.0012207404,0.3377,1607119800000000000,2020-12-04 22:10:00+00:00,500,-13.016777,-11.395328,0,0
