time,height,wind_speed,wind_direction,temperature,virtual_temperature,tke,sst,surface_heat_flux,invMOL,ustar,time_,time,height,u,v,is_neutral,neutral_duration
2016-04-09 02:40:00+00:00,20,5.34,290.61,281.62,281.62,0.113,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,20,-4.9982305,1.8797057,1,0
2016-04-09 02:40:00+00:00,40,5.64,291.08,281.47,281.47,0.114,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,40,-5.2625666,2.0285437,1,0
2016-04-09 02:40:00+00:00,60,5.85,291.65,281.31,281.31,0.121,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,60,-5.437312,2.1582723,1,0
2016-04-09 02:40:00+00:00,80,6.15,292.53,281.16,281.16,0.133,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,80,-5.680626,2.3564785,1,0
2016-04-09 02:40:00+00:00,100,6.44,293.45,281.02,281.02,0.141,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,100,-5.9081054,2.56279,1,0
2016-04-09 02:40:00+00:00,120,6.71,294.39,280.87,280.87,0.145,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,120,-6.111171,2.7708645,1,0
2016-04-09 02:40:00+00:00,140,6.99,295.34,280.72998,280.72998,0.145,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,140,-6.3174496,2.9916427,1,0
2016-04-09 02:40:00+00:00,160,7.25,296.28,280.58,280.58,0.141,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,160,-6.5006475,3.2099972,1,0
2016-04-09 02:40:00+00:00,180,7.5,297.15,280.43,280.43,0.132,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,180,-6.6736116,3.4224122,1,0
2016-04-09 02:40:00+00:00,200,7.74,297.95,280.27,280.27,0.122,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,200,-6.837182,3.6277456,1,0
2016-04-09 02:40:00+00:00,220,7.93,298.62,280.1,280.1,0.109,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,220,-6.9610796,3.798456,1,0
2016-04-09 02:40:00+00:00,240,8.12,299.26,279.94,279.94,0.096,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,240,-7.083974,3.9688423,1,0
2016-04-09 02:40:00+00:00,260,8.3,299.92,279.77,279.77,0.079,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,260,-7.1937985,4.1399593,1,0
2016-04-09 02:40:00+00:00,280,8.49,300.55,279.6,279.6,0.062,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,280,-7.311469,4.3153815,1,0
2016-04-09 02:40:00+00:00,300,8.56,300.79,279.43,279.43,0.055,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,300,-7.353462,4.381804,1,0
2016-04-09 02:40:00+00:00,400,8.75,301.55,278.53,278.53,0.027,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,400,-7.4566107,4.578369,1,0
2016-04-09 02:40:00+00:00,500,8.79,301.75,277.58,277.58,0.019,281.29,-2.5108948,-0.0009155553,0.1367,1460169600000000000,2016-04-09 02:40:00+00:00,500,-7.474596,4.62542,1,0
2016-04-09 02:45:00+00:00,10,4.36,291.43,281.62,281.62,0.086,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,10,-4.0585704,1.5929875,0,0
2016-04-09 02:45:00+00:00,20,5.39,292.76,281.61,281.61,0.118,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,20,-4.9702992,2.085239,0,0
2016-04-09 02:45:00+00:00,40,5.7,293.22,281.46,281.46,0.12,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,40,-5.2382874,2.2472968,0,0
2016-04-09 02:45:00+00:00,60,5.91,293.78,281.3,281.3,0.13,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,60,-5.408244,2.3830638,0,0
2016-04-09 02:45:00+00:00,80,6.21,294.68,281.15,281.15,0.144,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,80,-5.642742,2.5929837,0,0
2016-04-09 02:45:00+00:00,100,6.49,295.61,281.0,281.0,0.154,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,100,-5.852404,2.8052564,0,0
2016-04-09 02:45:00+00:00,120,6.77,296.55,280.85,280.85,0.16,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,120,-6.056068,3.0260434,0,0
2016-04-09 02:45:00+00:00,140,7.03,297.47,280.69,280.69,0.161,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,140,-6.2373843,3.2428286,0,0
2016-04-09 02:45:00+00:00,160,7.28,298.35,280.54,280.54,0.156,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,160,-6.40686,3.456956,0,0
2016-04-09 02:45:00+00:00,180,7.5,299.17,280.38,280.38,0.147,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,180,-6.5488296,3.655521,0,0
2016-04-09 02:45:00+00:00,200,7.72,299.94,280.22,280.22,0.137,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,200,-6.6897545,3.852996,0,0
2016-04-09 02:45:00+00:00,220,7.89,300.63,280.05,280.05,0.123,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,220,-6.78915,4.0198936,0,0
2016-04-09 02:45:00+00:00,240,8.07,301.3,279.88998,279.88998,0.109,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,240,-6.895483,4.1925187,0,0
2016-04-09 02:45:00+00:00,260,8.23,301.99,279.72998,279.72998,0.088,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,260,-6.980198,4.360015,0,0
2016-04-09 02:45:00+00:00,280,8.4,302.66,279.58,279.58,0.068,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,280,-7.071857,4.533082,0,0
2016-04-09 02:45:00+00:00,300,8.47,302.95,279.41,279.41,0.057,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,300,-7.1075625,4.606893,0,0
2016-04-09 02:45:00+00:00,400,8.63,303.67,278.52,278.52,0.029,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,400,-7.1822686,4.78455,0,0
2016-04-09 02:45:00+00:00,500,8.64,303.75,277.56,277.56,0.021,281.29,-2.524826,-0.0012207404,0.1386,1460169900000000000,2016-04-09 02:45:00+00:00,500,-7.1838984,4.800125,0,0
