2.826499999999999773e+02 2.833500000000000227e+02 2.838299999999999841e+02 2.841899999999999977e+02 2.844599999999999795e+02 2.847500000000000000e+02 2.850899999999999750e+02 2.855000000000000000e+02 2.860500000000000114e+02 2.865799999999999841e+02 2.871000000000000227e+02 2.876200000000000045e+02 2.881299999999999955e+02 2.885600000000000023e+02 2.889799800000000118e+02 2.892899800000000141e+02 2.899300000000000068e+02 2.896100000000000136e+02
2.826399799999999800e+02 2.833399999999999750e+02 2.838199999999999932e+02 2.841699800000000096e+02 2.844300000000000068e+02 2.847200000000000273e+02 2.850799999999999841e+02 2.855099799999999846e+02 2.860799999999999841e+02 2.866299999999999955e+02 2.871600000000000250e+02 2.876800000000000068e+02 2.881999799999999823e+02 2.886299999999999955e+02 2.890299999999999727e+02 2.893299999999999841e+02 2.899399999999999977e+02 2.896100000000000136e+02
2.826200000000000045e+02 2.833299999999999841e+02 2.837799999999999727e+02 2.841200000000000045e+02 2.843799999999999955e+02 2.846800000000000068e+02 2.850699999999999932e+02 2.855400000000000205e+02 2.861100000000000136e+02 2.866699800000000096e+02 2.872200000000000273e+02 2.877400000000000091e+02 2.882500000000000000e+02 2.886600000000000250e+02 2.890500000000000114e+02 2.893399999999999750e+02 2.899300000000000068e+02 2.896200000000000045e+02
2.826100000000000136e+02 2.833000000000000114e+02 2.837500000000000000e+02 2.840799999999999841e+02 2.843600000000000136e+02 2.846899999999999977e+02 2.851000000000000227e+02 2.856100000000000136e+02 2.861899999999999977e+02 2.867500000000000000e+02 2.873000000000000114e+02 2.878100000000000023e+02 2.883000000000000114e+02 2.886999799999999823e+02 2.890699999999999932e+02 2.893500000000000227e+02 2.899199800000000096e+02 2.896299999999999955e+02
2.825799999999999841e+02 2.832799999999999727e+02 2.837200000000000273e+02 2.840600000000000023e+02 2.843600000000000136e+02 2.847099999999999795e+02 2.851499999999999773e+02 2.857099999999999795e+02 2.862900000000000205e+02 2.868600000000000136e+02 2.874100000000000250e+02 2.878999999999999773e+02 2.883600000000000136e+02 2.887400000000000091e+02 2.891000000000000227e+02 2.893700000000000045e+02 2.899199800000000096e+02 2.896299999999999955e+02
2.825699999999999932e+02 2.832599799999999846e+02 2.836999799999999823e+02 2.840600000000000023e+02 2.843700000000000045e+02 2.847400000000000091e+02 2.852200000000000273e+02 2.858100000000000023e+02 2.863999999999999773e+02 2.869599999999999795e+02 2.875000000000000000e+02 2.879599999999999795e+02 2.884100000000000250e+02 2.887699999999999818e+02 2.891200000000000045e+02 2.893799999999999955e+02 2.899199800000000096e+02 2.896600000000000250e+02
2.825600000000000023e+02 2.832500000000000000e+02 2.836999799999999823e+02 2.840600000000000023e+02 2.843999999999999773e+02 2.848100000000000023e+02 2.853199999999999932e+02 2.859100000000000250e+02 2.865000000000000000e+02 2.870500000000000114e+02 2.875600000000000023e+02 2.880099799999999846e+02 2.884399999999999977e+02 2.888000000000000114e+02 2.891299999999999955e+02 2.893899799999999800e+02 2.899199800000000096e+02 2.896800000000000068e+02
2.825400000000000205e+02 2.832400000000000091e+02 2.836899999999999977e+02 2.840699999999999932e+02 2.844499799999999823e+02 2.848899799999999800e+02 2.853999999999999773e+02 2.859799800000000118e+02 2.865699999999999932e+02 2.871100000000000136e+02 2.876000000000000227e+02 2.880400000000000205e+02 2.884599999999999795e+02 2.888100000000000023e+02 2.891499999999999773e+02 2.893999999999999773e+02 2.899300000000000068e+02 2.897099999999999795e+02
2.825199999999999818e+02 2.832200000000000273e+02 2.836800000000000068e+02 2.840600000000000023e+02 2.844399999999999977e+02 2.848899799999999800e+02 2.854100000000000250e+02 2.860000000000000000e+02 2.866000000000000227e+02 2.871399799999999800e+02 2.876299999999999955e+02 2.880600000000000023e+02 2.884799800000000118e+02 2.888299999999999841e+02 2.891699800000000096e+02 2.894199800000000096e+02 2.899300000000000068e+02 2.897599999999999909e+02
2.825099799999999846e+02 2.831999799999999823e+02 2.836499999999999773e+02 2.840299999999999727e+02 2.843999999999999773e+02 2.848600000000000136e+02 2.853999999999999773e+02 2.860099799999999846e+02 2.866299999999999955e+02 2.871600000000000250e+02 2.876399799999999800e+02 2.880699999999999932e+02 2.884799800000000118e+02 2.888299999999999841e+02 2.891600000000000250e+02 2.894100000000000250e+02 2.899300000000000068e+02 2.898100000000000023e+02
