-1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01 -1.202743500000000054e+01
-1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01 -1.180762499999999982e+01
-1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01 -1.154667700000000075e+01
-1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01 -1.131060000000000088e+01
-1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01 -1.105310099999999984e+01
-1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01 -1.088009300000000046e+01
-1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01 -1.073639700000000019e+01
-1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01 -1.064357399999999920e+01
-1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01 -1.062837599999999938e+01
-1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01 -1.062987099999999963e+01
-1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01 -1.057493799999999951e+01
-1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01 -1.050087000000000081e+01
-1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01 -1.042127799999999915e+01
-1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01 -1.034464599999999912e+01
-1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01 -1.021198099999999975e+01
-9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00 -9.991196000000000410e+00
-9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00 -9.741721999999999326e+00
-9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00 -9.498687999999999576e+00
-9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00 -9.310311999999999699e+00
-9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00 -9.161505000000000010e+00
