3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02 3.112888000000000113e-02
3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02 3.143406700000000303e-02
3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02
3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02
3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02
3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02
3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02 3.387554699999999891e-02
3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02 3.357036000000000048e-02
3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02 3.295999000000000151e-02
3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02 3.204443299999999717e-02
